category,file,status,error,mean_similarity,min_similarity,max_similarity,std_similarity,ref_to_hyp_mean,hyp_to_ref_mean,num_chunks_ref,num_chunks_hyp
4.modify,79_2025_QH15_660522.txt,ok,,0.807376,0.463536,0.881798,0.068525,0.848940,0.857586,26,25
4.modify,80_2025_QH15_649688.txt,ok,,0.835831,0.760403,0.907876,0.022008,0.873853,0.870433,46,46
4.modify,81_2025_QH15_660533.txt,ok,,0.851672,0.693945,0.927467,0.030067,0.898293,0.889007,61,61
4.modify,82_2025_QH15_660530.txt,ok,,0.806504,0.562004,0.895917,0.049725,0.852450,0.860645,25,25
4.modify,83_2025_QH15_663780.txt,ok,,0.787534,0.449639,0.873187,0.071832,0.841005,0.837655,30,29
4.modify,84_2025_QH15_655378.txt,ok,,0.842598,0.582874,0.928793,0.042217,0.893647,0.882712,92,92
4.modify,85_2025_QH15_651570.txt,ok,,0.831746,0.574637,0.921898,0.047613,0.889804,0.887452,52,52
4.modify,86_2025_QH15_662377.txt,ok,,0.779608,0.500860,0.895077,0.054239,0.853541,0.858109,118,117
4.modify,87_2025_QH15_662673.txt,ok,,0.840872,0.726163,0.901217,0.031425,0.879300,0.882102,31,31
4.modify,88_2025_QH15_m_659898.txt,ok,,0.809037,0.528295,0.904014,0.050486,0.864569,0.860395,48,48
4.modify,89_2025_QH15_650061.txt,ok,,0.854901,0.287751,0.927717,0.051867,0.898707,0.892710,139,138
4.modify,8_2026_QH16_704810.txt,ok,,0.821012,0.688930,0.887794,0.034248,0.870478,0.862757,17,17
4.modify,90_2025_QH15_m_662379.txt,ok,,0.828517,0.499830,0.907537,0.041460,0.876232,0.878794,160,160
4.modify,91_2025_QH15_m_625628.txt,ok,,0.843036,0.699411,0.899533,0.024204,0.878031,0.874449,61,61
4.modify,92_2025_QH15_659897.txt,ok,,0.849997,0.780679,0.924997,0.023536,0.886043,0.881629,28,28
4.modify,93_2025_QH15_m_581164.txt,ok,,0.843177,0.633757,0.910466,0.029696,0.884532,0.884842,146,146
4.modify,94_2025_QH15_643689.txt,ok,,0.846993,0.573332,0.917036,0.032426,0.888026,0.884481,127,127
4.modify,95_2025_QH15_622480.txt,ok,,0.832824,0.688978,0.925861,0.031677,0.884405,0.873885,84,84
4.modify,96_2025_QH15_648594.txt,ok,,0.836745,0.738036,0.898522,0.030654,0.871165,0.867825,12,12
4.modify,97_2025_QH15_663709.txt,ok,,0.806429,0.673330,0.895301,0.042936,0.854401,0.864424,15,15
4.modify,98_2025_QH15_662116.txt,ok,,0.839041,0.661599,0.908503,0.036355,0.879196,0.886227,64,64
4.modify,99_2025_QH15_662829.txt,ok,,0.810643,0.503161,0.933582,0.054177,0.874971,0.868292,65,64
5.layout,01_2021_QH15_486447.txt,ok,,0.839828,0.688072,0.911062,0.033104,0.888466,0.891358,18,18
5.layout,01_2026_NQ-HDND_707600.txt,ok,,0.837738,0.704726,0.901318,0.026667,0.879823,0.874935,61,61
5.layout,01_2026_NQ-HDND_707836.txt,ok,,0.774578,0.603797,0.897546,0.099235,0.873652,0.876964,4,4
5.layout,01_2026_QH16_704788.txt,ok,,0.838108,0.736236,0.920462,0.027493,0.884092,0.877653,39,39
5.layout,02_2021_QH15_489113.txt,ok,,0.664521,0.303905,0.865236,0.201166,0.789753,0.799823,5,5
5.layout,02_2026_NQ-HDND_707102.txt,ok,,0.844143,0.671852,0.936974,0.050935,0.903963,0.899901,17,17
5.layout,02_2026_NQ-HDND_707534.txt,ok,,0.841578,0.705773,0.919748,0.027515,0.884142,0.877960,70,70
5.layout,02_2026_NQ-HDND_707835.txt,ok,,0.820855,0.684545,0.904776,0.045782,0.879123,0.875347,13,13
5.layout,02_2026_NQ-HDND_708053.txt,ok,,0.838577,0.694248,0.913386,0.049554,0.897975,0.892453,8,8
5.layout,02_2026_QH16_696077.txt,ok,,0.844264,0.735525,0.917497,0.023992,0.885417,0.882016,104,104
5.layout,02_2026_UBTVQH16_708292.txt,ok,,0.796845,0.686784,0.900630,0.072708,0.882124,0.882722,4,4
5.layout,03_2022_QH15_m_486653.txt,ok,,0.820703,0.538112,0.917924,0.061775,0.883509,0.878819,29,29
5.layout,03_2026_NQ-HDND_707107.txt,ok,,0.825401,0.723505,0.914781,0.039157,0.881840,0.879331,8,8
5.layout,03_2026_NQ-HDND_707251.txt,ok,,0.833782,0.689846,0.936698,0.052265,0.892548,0.892542,12,12
5.layout,03_2026_NQ-HDND_707834.txt,ok,,0.822327,0.657922,0.913308,0.073994,0.893494,0.893037,7,7
5.layout,03_2026_NQ-HDND_709377.txt,ok,,0.843775,0.749503,0.896742,0.035841,0.887697,0.886982,8,8
5.layout,03_2026_QH16_694806.txt,ok,,0.838004,0.733235,0.896841,0.025768,0.879120,0.871677,36,36
5.layout,04_2022_QH15_477977.txt,ok,,0.826519,0.660716,0.886911,0.031709,0.860638,0.862863,30,30
5.layout,04_2026_NQ-HDND_707101.txt,ok,,0.808183,0.642413,0.996985,0.095431,0.939086,0.937522,16,16
5.layout,04_2026_NQ-HDND_707533.txt,ok,,0.834567,0.750969,0.920916,0.049448,0.907503,0.906212,6,6
5.layout,04_2026_NQ-HDND_707833.txt,ok,,0.834146,0.558071,0.911374,0.068372,0.881729,0.890670,17,16
5.layout,04_2026_NQ-HDND_707870.txt,ok,,0.775568,0.289120,0.944968,0.148761,0.895071,0.858664,12,12
5.layout,04_2026_QH16_681012.txt,ok,,0.820852,0.668511,0.888016,0.033643,0.851724,0.861132,23,23
5.layout,05_2022_QH15_486445.txt,ok,,0.835965,0.738511,0.910747,0.025607,0.880158,0.874126,59,59
5.layout,05_2026_NQ-HDND_707049.txt,ok,,0.823018,0.636247,0.918164,0.059759,0.889961,0.889961,9,9
5.layout,05_2026_NQ-HDND_707532.txt,ok,,0.842324,0.702330,0.903601,0.028646,0.881922,0.882181,25,25
5.layout,05_2026_NQ-HDND_707602.txt,ok,,0.848033,0.751696,0.914360,0.031798,0.892277,0.892144,13,13
5.layout,05_2026_NQ-HDND_707832.txt,ok,,0.812625,0.623690,0.904125,0.058270,0.877435,0.875316,11,11
5.layout,05_2026_QH16_704792.txt,ok,,0.830515,0.649935,0.892048,0.038720,0.867803,0.869491,23,23
5.layout,06_2022_QH15_418232.txt,ok,,0.822254,0.632190,0.910276,0.032968,0.879112,0.876582,135,135
5.layout,06_2026_NQ-HDND_707048.txt,ok,,0.846646,0.774236,0.930673,0.046655,0.908732,0.908732,5,5
5.layout,06_2026_NQ-HDND_707604.txt,ok,,0.849759,0.741709,0.932464,0.066106,0.918863,0.918863,3,3
5.layout,06_2026_QH16_704653.txt,ok,,0.821627,0.621934,0.914634,0.047020,0.872994,0.876517,37,36
5.layout,07_2022_QH15_458435.txt,ok,,0.828540,0.630880,0.899633,0.028079,0.870708,0.868922,167,167
5.layout,07_2026_NQ-HDND_707047.txt,ok,,0.835118,0.651770,0.922881,0.068203,0.906022,0.904370,11,11
5.layout,07_2026_NQ-HDND_707601.txt,ok,,0.759996,0.360673,0.927379,0.139503,0.823174,0.869508,13,13
5.layout,07_2026_QH16_704791.txt,ok,,0.837648,0.620940,0.901140,0.031153,0.877743,0.870777,72,72
5.layout,08_2022_QH15_m_465916.txt,ok,,0.830490,0.336922,0.898975,0.037312,0.876546,0.868491,212,212
5.layout,08_2026_NQ-HDND_707605.txt,ok,,0.827763,0.739367,0.907184,0.057120,0.897398,0.897398,4,4
5.layout,08_2026_NQ-HDND_710089.txt,ok,,0.812435,0.703094,0.905594,0.051895,0.875525,0.878707,5,5
5.layout,09_2022_QH15_m_513345.txt,ok,,0.821540,0.633975,0.880619,0.045979,0.862957,0.863985,33,33
5.layout,09_2026_NQ-HDND_707045.txt,ok,,0.824527,0.726446,0.909866,0.047959,0.881550,0.878136,4,4
5.layout,09_2026_NQ-HDND_707103.txt,ok,,0.824084,0.697274,0.949854,0.062309,0.901686,0.898332,5,5
5.layout,09_2026_QH16_703956.txt,ok,,0.750399,0.507657,0.878897,0.114280,0.824946,0.869105,5,4
5.layout,100_2025_QH15_688908.txt,ok,,0.837844,0.747611,0.901622,0.023965,0.873139,0.874386,53,53
5.layout,101_2025_QH15_686537.txt,ok,,0.842797,0.721844,0.904235,0.024599,0.877168,0.880692,64,64
5.layout,102_2025_QH15_624015.txt,ok,,0.846618,0.738093,0.908424,0.026064,0.882951,0.881586,33,33
5.layout,103_2025_QH15_686538.txt,ok,,0.832876,0.674085,0.902322,0.031994,0.870711,0.870029,49,49
5.layout,104_2025_QH15_633465.txt,ok,,0.829507,0.761734,0.902211,0.019628,0.863963,0.859645,36,36
5.layout,105_2025_QH15_667661.txt,ok,,0.850390,0.572601,0.914974,0.037095,0.891779,0.884996,76,76
5.layout,106_2025_QH15_628717.txt,ok,,0.848532,0.630970,0.926467,0.028785,0.893675,0.891054,246,246
5.layout,107_2025_QH15_346850.txt,ok,,0.831668,0.708708,0.913981,0.036134,0.882932,0.883820,31,31
5.layout,108_2025_QH15_675268.txt,ok,,0.836014,0.659979,0.906138,0.026949,0.878795,0.874857,165,165
5.layout,109_2025_QH15_665870.txt,ok,,0.836705,0.693526,0.906720,0.027934,0.875663,0.874927,33,33
5.layout,10_2022_QH15_546085.txt,ok,,0.840497,0.637888,0.917075,0.027543,0.886724,0.877642,147,145
5.layout,10_2026_NQ-HDND_707046.txt,ok,,0.838769,0.696762,0.970732,0.055120,0.909505,0.907478,7,7
5.layout,10_2026_NQ-HDND_707105.txt,ok,,0.822774,0.717024,0.920557,0.060300,0.897705,0.895921,4,4
5.layout,110_2025_QH15_581160.txt,ok,,0.836925,0.685570,0.910792,0.029500,0.879669,0.873420,51,51
5.layout,111_2025_QH15_667663.txt,ok,,0.820214,0.735845,0.896734,0.026721,0.864020,0.856889,43,43
5.layout,112_2025_QH15_586814.txt,ok,,0.838569,0.663870,0.933777,0.032464,0.886795,0.881042,122,122
5.layout,113_2025_QH15_443680.txt,ok,,0.816026,0.462766,0.911231,0.072384,0.880927,0.877298,33,33
5.layout,114_2025_QH15_658530.txt,ok,,0.819107,0.502510,0.899047,0.045744,0.866442,0.867200,62,61
5.layout,115_2025_QH15_675264.txt,ok,,0.832364,0.684236,0.899113,0.035935,0.877097,0.875522,27,27
5.layout,116_2025_QH15_666020.txt,ok,,0.829807,0.539533,0.918616,0.049974,0.885472,0.877011,96,96
5.layout,117_2025_QH15_685866.txt,ok,,0.838759,0.742997,0.914354,0.023478,0.876931,0.875448,52,52
5.layout,118_2025_QH15_682798.txt,ok,,0.807164,0.369504,0.898710,0.059562,0.870351,0.866163,76,76
5.layout,119_2025_QH15_685933.txt,ok,,0.846819,0.687345,0.915585,0.050496,0.890887,0.886253,17,17
5.layout,11_2022_QH15_544688.txt,ok,,0.851101,0.725839,0.910602,0.021176,0.887129,0.882838,134,134
5.layout,11_2026_NQ-HDND_707106.txt,ok,,0.796067,0.656584,0.940415,0.083707,0.905141,0.907681,7,7
5.layout,11_2026_NQ-HDND_707159.txt,ok,,0.842798,0.599433,0.927039,0.043440,0.892796,0.886155,28,28
5.layout,11_2026_NQ-HDND_709745.txt,ok,,0.796387,0.609129,0.932666,0.076528,0.883088,0.886054,8,8
5.layout,120_2025_QH15_666019.txt,ok,,0.829312,0.497796,0.900020,0.041654,0.869639,0.871384,88,87
5.layout,121_2025_QH15_689140.txt,ok,,0.839444,0.688855,0.905691,0.025192,0.874139,0.871657,83,83
5.layout,122_2025_QH15_662035.txt,ok,,0.836830,0.743246,0.894820,0.022683,0.875447,0.864746,64,64
5.layout,123_2025_QH15_656970.txt,ok,,0.827716,0.616862,0.892933,0.038504,0.868912,0.869124,42,42
5.layout,124_2025_QH15_687560.txt,ok,,0.846823,0.663094,0.911950,0.026822,0.889420,0.878229,62,62
5.layout,125_2025_QH15_663779.txt,ok,,0.846504,0.731869,0.904238,0.022708,0.883325,0.875132,66,66
5.layout,126_2025_QH15_581548.txt,ok,,0.853167,0.745355,0.933679,0.024202,0.892974,0.892576,64,64
5.layout,127_2025_QH15_686325.txt,ok,,0.847593,0.686337,0.925948,0.028181,0.895500,0.890017,362,362
5.layout,128_2025_QH15_679014.txt,ok,,0.806023,0.633720,0.897886,0.029854,0.857599,0.851506,110,110
5.layout,129_2025_QH15_675261.txt,ok,,0.832016,0.476720,0.895760,0.051494,0.868862,0.871866,46,45
5.layout,12_2022_QH15_505749.txt,ok,,0.846121,0.702338,0.914909,0.023411,0.885557,0.881627,111,111
5.layout,12_2026_NQ-HDND_707158.txt,ok,,0.831512,0.751370,0.940544,0.049145,0.892539,0.897461,4,4
5.layout,12_2026_NQ-HDND_709406.txt,ok,,0.791304,0.507302,0.911977,0.110313,0.873048,0.865023,11,11
5.layout,12_2026_NQ-HDND_709746.txt,ok,,0.826467,0.689261,0.930950,0.039872,0.879717,0.876746,17,17
5.layout,12_NQ-HDND_707831.txt,ok,,0.830203,0.619420,0.914987,0.047583,0.883693,0.883915,26,25
5.layout,12_NQ-HDND_708054.txt,ok,,0.838501,0.408275,0.924155,0.051352,0.888983,0.886546,97,96
5.layout,130_2025_QH15_687674.txt,ok,,0.835707,0.459069,0.928062,0.040000,0.887457,0.881839,140,140
5.layout,131_2025_QH15_675267.txt,ok,,0.823134,0.281426,0.898833,0.074056,0.863397,0.870574,61,60
5.layout,132_2025_QH15_685733.txt,ok,,0.833238,0.677301,0.911609,0.039792,0.875095,0.875697,18,18
5.layout,133_2025_QH15_675211.txt,ok,,0.847081,0.653996,0.911502,0.029801,0.888627,0.882115,72,72
5.layout,134_2025_QH15_679013.txt,ok,,0.841858,0.713182,0.897865,0.024459,0.875919,0.871800,55,55
5.layout,135_2025_QH15_675213.txt,ok,,0.848003,0.531351,0.921012,0.032367,0.893706,0.887333,149,149
5.layout,135_NQ-CP_706738.txt,ok,,0.840802,0.680167,0.924250,0.043320,0.893517,0.889198,12,12
5.layout,136_2025_QH15__686937.txt,ok,,0.809913,0.632208,0.901661,0.046265,0.867093,0.860680,27,27
5.layout,137_2025_QH15_686549.txt,ok,,0.825484,0.720667,0.881449,0.028644,0.855490,0.862114,23,23
5.layout,138_2025_QH15_686527.txt,ok,,0.818455,0.550854,0.916966,0.080313,0.881678,0.877159,20,20
5.layout,139_2025_QH15_684512.txt,ok,,0.811173,0.591078,0.894442,0.060832,0.858754,0.862661,19,19
5.layout,13_2022_QH15_490095.txt,ok,,0.836136,0.530794,0.893965,0.039921,0.871206,0.873850,63,62
5.layout,13_2026_NQ-HDND_707807.txt,ok,,0.802465,0.659843,0.931514,0.086409,0.905972,0.898671,5,5
5.layout,13_2026_NQ-HDND_709407.txt,ok,,0.830011,0.724778,0.934126,0.044006,0.888870,0.884733,7,7
5.layout,13_2026_NQ-HDND_709751.txt,ok,,0.823335,0.680696,0.943490,0.038089,0.878955,0.877940,26,26
5.layout,140_2025_QH15_675263.txt,ok,,0.810442,0.584556,0.901953,0.058050,0.867380,0.860802,13,13
5.layout,140_NQ-CP_707328.txt,ok,,0.821289,0.644783,0.932347,0.061003,0.888693,0.890028,7,7
5.layout,141_2025_QH15_686550.txt,ok,,0.846139,0.701064,0.904599,0.031233,0.880558,0.883821,25,25
5.layout,141_NQ-CP_708014.txt,ok,,0.800862,0.717386,0.921064,0.053584,0.880673,0.880673,5,5
5.layout,142_2025_QH15_675210.txt,ok,,0.840697,0.626110,0.913412,0.024725,0.884152,0.876182,153,153
5.layout,143_2025_QH15_681550.txt,ok,,0.793749,0.465050,0.991396,0.074745,0.886663,0.886065,136,135
5.layout,143_NQ-CP_709397.txt,ok,,0.849256,0.780424,0.955098,0.052821,0.914332,0.914332,3,3
5.layout,144_2025_QH15_675260.txt,ok,,0.839363,0.572758,0.906447,0.043407,0.886442,0.883606,41,41
5.layout,145_2025_QH15_684669.txt,ok,,0.842738,0.749313,0.900296,0.021007,0.877258,0.872164,39,39
5.layout,146_2025_QH15_675259.txt,ok,,0.808180,0.455810,0.912340,0.063973,0.874408,0.879793,211,210
5.layout,147_2025_QH15_675265.txt,ok,,0.827900,0.501611,0.904076,0.054975,0.873637,0.874523,44,44
5.layout,148_2025_QH15_m_675262.txt,ok,,0.840413,0.758204,0.893623,0.019837,0.870529,0.872060,63,63
5.layout,148_NQ-CP_710006.txt,ok,,0.835267,0.543562,0.992220,0.048672,0.891510,0.887658,126,126
5.layout,149_2025_QH15_679698.txt,ok,,0.795868,0.710579,0.872789,0.050687,0.851088,0.847958,3,3
5.layout,14_2022_QH15_519327.txt,ok,,0.841451,0.615941,0.913349,0.029901,0.888273,0.877620,79,79
5.layout,14_2026_NQ-HDND_707808.txt,ok,,0.847012,0.678194,0.922863,0.043263,0.899331,0.897077,18,18
5.layout,14_2026_NQ-HDND_709408.txt,ok,,0.790435,0.611610,0.912457,0.082809,0.880174,0.878818,9,9
5.layout,14_2026_NQ-HDND_710206.txt,ok,,0.805668,0.547274,0.917749,0.056995,0.876669,0.876257,38,38
5.layout,14_NQ-HDND_707830.txt,ok,,0.778574,0.618027,0.939035,0.076015,0.874993,0.875732,7,7
5.layout,150_2025_QH15_685773.txt,ok,,0.837749,0.766558,0.923188,0.022564,0.882154,0.872751,41,41
5.layout,15_2023_QH15_372143.txt,ok,,0.823058,0.365356,0.903463,0.042427,0.872867,0.863810,165,165
5.layout,15_2026_NQ-HDND_707809.txt,ok,,0.832987,0.712088,0.917912,0.042170,0.882131,0.883028,11,11
5.layout,15_2026_NQ-HDND_707811.txt,ok,,0.836689,0.773012,0.940475,0.039966,0.891611,0.883919,5,5
5.layout,15_2026_NQ-HDND_709741.txt,ok,,0.816992,0.590974,0.944652,0.050765,0.881623,0.883930,127,124
5.layout,15_NQ-HDND_707829.txt,ok,,0.838631,0.646598,0.948035,0.059643,0.915594,0.911398,13,13
5.layout,16_2023_QH15_519324.txt,ok,,0.834814,0.662730,0.910074,0.026035,0.876812,0.872869,136,136
5.layout,16_2026_NQ-HDND_707769.txt,ok,,0.837037,0.667582,0.930292,0.050704,0.894997,0.893098,10,10
5.layout,16_2026_NQ-HDND_707810.txt,ok,,0.843538,0.725385,0.916760,0.051839,0.905797,0.901489,7,7
5.layout,17_2023_QH15_499239.txt,ok,,0.835841,0.651484,0.912760,0.027776,0.884671,0.879196,185,185
5.layout,17_2026_NQ-HDND_709410.txt,ok,,0.831119,0.731549,0.942247,0.048303,0.904602,0.896418,10,10
5.layout,18_2023_QH15_519325.txt,ok,,0.817209,0.236828,0.909859,0.067823,0.865890,0.864362,71,71
5.layout,18_2026_NQ-HDND_709411.txt,ok,,0.824412,0.686571,0.940792,0.058691,0.910269,0.906814,8,8
5.layout,18_NQ-HDND_707827.txt,ok,,0.824384,0.680828,0.928904,0.082779,0.906038,0.904133,3,3
5.layout,19_2023_QH15_m_500102.txt,ok,,0.839584,0.671581,0.912430,0.028532,0.881935,0.881354,114,114
5.layout,19_2026_NQ-HDND_709412.txt,ok,,0.792745,0.568638,0.929491,0.072729,0.886316,0.884845,30,30
5.layout,20_2023_QH15_m_513347.txt,ok,,0.832101,0.718122,0.897817,0.023839,0.870295,0.870070,63,63
5.layout,20_2026_NQ-HDND_709415.txt,ok,,0.822605,0.662092,0.908408,0.055449,0.891572,0.892556,8,8
5.layout,20_2026_NQ-HDND_709736.txt,ok,,0.766879,0.277242,0.909298,0.131239,0.829237,0.875180,47,46
5.layout,20_NQ-HDND_707825.txt,ok,,0.820176,0.709835,0.903567,0.056193,0.878479,0.876381,6,6
5.layout,21_2026_NQ-HDND_709413.txt,ok,,0.844314,0.710461,0.944894,0.039902,0.897968,0.891684,16,16
5.layout,21_2026_NQ-HDND_709737.txt,ok,,0.836514,0.620148,0.905962,0.039795,0.877861,0.875287,65,65
5.layout,21_NQ-HDND_707824.txt,ok,,0.748485,0.588819,0.912079,0.093874,0.855640,0.855224,5,5
5.layout,22_2026_NQ-HDND_709414.txt,ok,,0.829803,0.673278,0.919518,0.056245,0.889051,0.889841,15,15
5.layout,22_2026_NQ-HDND_709738.txt,ok,,0.826755,0.682628,0.907532,0.037800,0.875114,0.878493,33,34
5.layout,23_2023_QH15_m_563579.txt,ok,,0.818598,0.614745,0.889127,0.042915,0.867273,0.863055,19,19
5.layout,23_2026_NQ-HDND_709416.txt,ok,,0.823503,0.650111,0.925359,0.044458,0.881129,0.878804,22,22
5.layout,23_2026_NQ-HDND_709739.txt,ok,,0.814694,0.586820,0.950939,0.080360,0.894617,0.894357,13,13
5.layout,23_NQ-HDND_707612.txt,ok,,0.828981,0.702735,0.909407,0.056373,0.894118,0.892954,4,4
5.layout,23_NQ-HDND_707821.txt,ok,,0.824745,0.737029,0.895583,0.044331,0.872996,0.870743,4,4
5.layout,23_NQ-HDND_709740 (1).txt,ok,,0.837977,0.743897,0.922925,0.037842,0.888863,0.890461,10,10
5.layout,23_NQ-HDND_709740.txt,ok,,0.837977,0.743897,0.922925,0.037842,0.888863,0.890461,10,10
5.layout,24_2023_QH15_535782.txt,ok,,0.838717,0.625201,0.907945,0.028120,0.882011,0.876576,116,116
5.layout,24_2026_NQ-HDND_709417.txt,ok,,0.820147,0.671661,0.916734,0.057104,0.895241,0.896912,8,8
5.layout,24_2026_NQ-HDND_709733.txt,ok,,0.839482,0.673812,0.931276,0.031571,0.888108,0.884021,55,55
5.layout,24_NQ-HDND_707611.txt,ok,,0.844969,0.683426,0.912399,0.051399,0.894738,0.892623,7,7
5.layout,24_NQ-HDND_707820.txt,ok,,0.829977,0.714363,0.913324,0.051903,0.891300,0.883060,4,4
5.layout,25_2023_QH15_548477.txt,ok,,0.852283,0.719163,0.922106,0.022481,0.891490,0.885137,63,63
5.layout,25_2026_NQ-HDND_709430.txt,ok,,0.831201,0.727866,0.918818,0.053366,0.900792,0.901886,7,7
5.layout,25_2026_NQ-HDND_709752.txt,ok,,0.821527,0.650335,0.939514,0.044203,0.876073,0.873138,24,24
5.layout,26_2023_QH15_m_552422.txt,ok,,0.837462,0.547037,0.912753,0.041344,0.877887,0.880151,68,68
5.layout,26_2026_NQ-HDND_709418.txt,ok,,0.839202,0.697923,0.928718,0.051436,0.895266,0.894791,20,20
5.layout,26_2026_NQ-HDND_709750.txt,ok,,0.829067,0.607674,0.954880,0.034243,0.883361,0.878813,117,117
5.layout,26_NQ-HDND_709743.txt,ok,,0.831948,0.631674,0.914492,0.040709,0.877604,0.876373,27,27
5.layout,278_NQ-UBTVQH16_709850.txt,ok,,0.818656,0.690664,0.963044,0.051005,0.886718,0.876669,15,15
5.layout,279_NQ-UBTVQH16_709851.txt,ok,,0.823106,0.611505,0.917586,0.046480,0.870981,0.865174,39,39
5.layout,27_2023_QH15_528669.txt,ok,,0.833898,0.694542,0.925873,0.026896,0.882604,0.880793,378,366
5.layout,27_2026_NQ-HDND_709419.txt,ok,,0.789574,0.466363,0.915842,0.114759,0.870769,0.871360,13,13
5.layout,27_2026_NQ-HDND_709748.txt,ok,,0.853618,0.682454,0.928056,0.039650,0.903383,0.902435,31,31
5.layout,28_2023_QH15_583801.txt,ok,,0.855475,0.679187,0.922292,0.027022,0.897759,0.892599,170,170
5.layout,28_2026_NQ-CP_710007.txt,ok,,0.833459,0.725954,0.929222,0.044344,0.896426,0.899434,9,9
5.layout,28_2026_NQ-HDND_709420.txt,ok,,0.824160,0.653931,0.926560,0.058408,0.893329,0.893548,10,10
5.layout,28_2026_NQ-HDND_710200.txt,ok,,0.802144,0.599194,0.930200,0.048359,0.872736,0.870348,42,42
5.layout,29_2023_QH15_530116.txt,ok,,0.843145,0.709975,0.932269,0.025633,0.895621,0.882460,153,152
5.layout,29_2026_NQ-HDND_709421.txt,ok,,0.823844,0.720001,0.938302,0.045102,0.891369,0.892562,15,15
5.layout,30_2023_QH15_445699.txt,ok,,0.820869,0.332037,0.895470,0.080460,0.859807,0.864693,39,38
5.layout,30_2026_NQ-HDND_709429.txt,ok,,0.811617,0.694275,0.927705,0.048331,0.881366,0.877710,8,8
5.layout,31_2024_QH15_523642.txt,ok,,0.825942,0.633877,0.924374,0.028557,0.874122,0.872215,586,583
5.layout,31_2026_NQ-HDND_709428.txt,ok,,0.806886,0.571418,0.921251,0.084094,0.879590,0.877692,12,12
5.layout,32_2024_QH15_m_577203.txt,ok,,0.835804,0.578354,0.934988,0.027588,0.889589,0.877443,322,322
5.layout,32_2026_NQ-HDND_709422.txt,ok,,0.839436,0.731957,0.936705,0.048840,0.905793,0.898609,6,6
5.layout,33_2024_QH15_545181.txt,ok,,0.838778,0.611816,0.903362,0.027694,0.878267,0.872508,81,81
5.layout,33_2026_NQ-HDND_709423.txt,ok,,0.805438,0.664833,0.925408,0.060891,0.878020,0.880978,9,9
5.layout,34_2024_QH15_580434.txt,ok,,0.851162,0.714489,0.950779,0.028849,0.905815,0.890319,146,146
5.layout,34_NQ-HDND_709431.txt,ok,,0.824206,0.711324,0.923396,0.059772,0.904052,0.897335,4,4
5.layout,3579_QD-UBND_708038.txt,ok,,0.844801,0.648955,0.905699,0.042307,0.884997,0.881485,22,22
5.layout,35_2024_QH15_588811.txt,ok,,0.840708,0.732144,0.914385,0.024219,0.883717,0.878313,163,163
5.layout,35_NQ-HDND_707110.txt,ok,,0.872680,0.612739,0.961305,0.042441,0.927970,0.927320,117,95
5.layout,36_2024_QH15_444251.txt,ok,,0.820178,0.557114,0.938116,0.040291,0.884140,0.876759,182,182
5.layout,36_NQ-HDND_707610.txt,ok,,0.834597,0.637826,0.923609,0.048515,0.894317,0.894431,23,23
5.layout,37_2024_QH15_588810.txt,ok,,0.825177,0.538367,0.906568,0.042585,0.869586,0.872447,69,69
5.layout,38_2024_QH15_555033.txt,ok,,0.858298,0.710976,0.914933,0.019347,0.892717,0.888012,120,120
5.layout,38_2026_QD-UBND_708135.txt,ok,,0.798751,0.570233,0.913358,0.067709,0.874834,0.872726,18,18
5.layout,39_2024_QH15_575158.txt,ok,,0.842584,0.741439,0.919158,0.022815,0.885793,0.880737,172,172
5.layout,40_2024_QH15_564046.txt,ok,,0.824657,0.719906,0.890481,0.028086,0.869622,0.857205,17,17
5.layout,40_NQ-HDND_707111.txt,ok,,0.857868,0.661359,0.930666,0.037068,0.904703,0.905732,52,53
5.layout,41_2019_QH14_387991.txt,ok,,0.847984,0.698244,0.927921,0.027443,0.902325,0.892293,344,344
5.layout,41_2024_QH15_557190.txt,ok,,0.812291,0.604276,0.929025,0.031787,0.869109,0.861997,207,207
5.layout,42_NQ-HDND_707609.txt,ok,,0.823445,0.692944,0.947991,0.048470,0.900919,0.895659,11,11
5.layout,43_2019_QH14_367665.txt,ok,,0.838349,0.340928,0.914134,0.049816,0.884559,0.876373,112,111
5.layout,43_2024_QH15_612195.txt,ok,,0.668411,0.326714,0.886968,0.179067,0.817949,0.766642,5,5
5.layout,44_2024_QH15_583839.txt,ok,,0.820310,0.585118,0.892279,0.037199,0.869985,0.865309,71,71
5.layout,44_NQ-HDND_707608.txt,ok,,0.822847,0.710445,0.963190,0.079248,0.922112,0.922112,4,4
5.layout,45_2019_QH14_333670.txt,ok,,0.834863,0.481418,0.906299,0.033474,0.874379,0.877981,209,208
5.layout,45_2024_QH15_583769.txt,ok,,0.847918,0.695993,0.921294,0.024456,0.895427,0.885600,196,195
5.layout,45_NQ-HDND_707607.txt,ok,,0.814408,0.733996,0.928338,0.075054,0.910925,0.910925,3,3
5.layout,46_2019_QH14_398157.txt,ok,,0.846434,0.646070,0.911729,0.034319,0.886024,0.883018,57,57
5.layout,46_2024_QH15_524982.txt,ok,,0.830352,0.686946,0.940495,0.024836,0.879689,0.869730,117,117
5.layout,46_2026_QD-UBND_708335.txt,ok,,0.883593,0.841798,0.941872,0.034012,0.922262,0.922262,3,3
5.layout,46_NQ-HDND_707606.txt,ok,,0.855773,0.699609,0.929004,0.033431,0.899772,0.888740,44,44
